image_id,label,split,num_annot,set_id,video_id,frame_id
set03_V008_0264,"0 0.2588831000017761 0.42048836080325847 0.05133387503552154 0.18414298569669404
0 0.29723765200861013 0.42146061231791093 0.048433293205058986 0.18882348650675412
0 0.3876336460280239 0.4157012602261931 0.050106892401240624 0.2200264595371158
0 0.1961177605925705 0.4223976087276025 0.045274320440972286 0.17355496612117668
0 0.07867980072463761 0.46643771965396064 0.13647342995169096 0.50728163898586
0 0.6272288500261971 0.4243849045656908 0.07002536287386274 0.2547870015155821
0 0.5559626637192421 0.4225279620257477 0.08846025758964676 0.28040467812341147
0 0.709947083081811 0.4901476107809699 0.13471115600391678 0.4260149708142977
0 0.7186556461352659 0.48856179549114326 0.05434782608695628 0.4476650563607085
0 0.8217850752166808 0.4118474708724069 0.07509548611111115 0.2689351851851852
0 0.8889045334579608 0.41453797525451397 0.0672355575684378 0.25505300590445507
0 0.9660249271810172 0.41147935019418397 0.05072463768115938 0.21739130434782605
",train,12,set03,V008,264
set03_V008_0265,"0 0.26025974206176217 0.4207805678266036 0.05148949735526634 0.18449317342220148
0 0.29796452989627165 0.42127886051672414 0.04962693665379769 0.18955269051882714
0 0.39088672786346906 0.4153196514770829 0.05130235392703724 0.22058136781282542
0 0.19777965146858362 0.422242962215265 0.04549525277409932 0.17419320571484534
0 0.6145781567649236 0.42454669608426554 0.035793931436931374 0.2537479135006239
0 0.5523413673373269 0.4219507463876983 0.08784415967138362 0.27963469437794014
0 0.707593902068127 0.4903891317361248 0.1301703163017031 0.426820073916234
0 0.7115300422705316 0.48815921900161025 0.05434782608695628 0.4476650563607085
0 0.8181997060599602 0.4123121507056929 0.07560550760159127 0.26808349910012313
0 0.8852099958559413 0.41451495876128225 0.06746112620772919 0.25452395330112704
0 0.9650016428672917 0.41147935019418397 0.05072463768115938 0.21739130434782605
",train,11,set03,V008,265
set03_V008_0266,"0 0.2616363841217482 0.42107277484994865 0.05164511967501109 0.18484336114770888
0 0.29870310700694386 0.4210205187016482 0.05117580407117761 0.19024373635727426
0 0.39413980969891416 0.4149380427279727 0.05249781545283381 0.22113627608853512
0 0.19943750704448415 0.42211515742126987 0.04581253473263883 0.17499494705076366
0 0.6019274635036501 0.4247084876028404 0.0015625 0.25270882548566576
0 0.5487090685971711 0.42135762649327235 0.08715662896338855 0.2788329021197157
0 0.7028240279781462 0.4913044351609939 0.11824574166459652 0.4275179641461088
0 0.724458764030975 0.48802958049161693 0.09514239663256596 0.4469226875532822
0 0.8146143369032395 0.41277683053897885 0.07611552909207164 0.26723181301506116
0 0.8815154582539215 0.4144919422680504 0.06768669484702076 0.25399490069779906
0 0.9639783585535661 0.41147935019418397 0.05072463768115938 0.21739130434782605
",train,11,set03,V008,266
set03_V008_0267,"0 0.2630130261817342 0.4213649818732938 0.051800741994755845 0.18519354887321632
0 0.29945338334062654 0.4206855868726831 0.0530798954571988 0.19089662402209548
0 0.3973928915343593 0.4145564339788625 0.053693276978630425 0.22169118436424473
0 0.20109132732027202 0.422014194345617 0.04622616631659078 0.17596019012893174
0 0.5990315838279844 0.42487027912141523 0.0016197916666666147 0.2516697374707076
0 0.5450657674987751 0.42074860234246975 0.0863976654656617 0.277999301348738
0 0.697691336014088 0.4921864692536351 0.10823537538995556 0.42810864150392214
0 0.7163016930647166 0.4875774913003594 0.09376538172477221 0.4455354173833275
0 0.8110289677465188 0.41324151037226486 0.07662555058255183 0.2663801269299991
0 0.877820920651902 0.4144689257748188 0.06791226348631217 0.2534658480944712
0 0.9629550742398406 0.41147935019418397 0.05072463768115938 0.21739130434782605
",train,11,set03,V008,267
set03_V008_0268,"0 0.26438966824172033 0.42165718889663895 0.05195636431450064 0.18554373659872378
0 0.30021535889731993 0.42027406502982895 0.055339210811861196 0.1915113535132908
0 0.40064597336980445 0.41417482522975224 0.05488873850442699 0.22224609263995435
0 0.20274111229594727 0.4219400729883064 0.04673614752595521 0.17708893494934957
0 0.594785498144004 0.42503207063999005 0.08304822259519735 0.25063064945574953
0 0.5414114640421385 0.4201236739352904 0.08556726917820293 0.2771338920650069
0 0.6921958261759521 0.49303523401404814 0.10013921747778012 0.4285921059896741
0 0.7081446220984583 0.4871254021091019 0.09238836681697844 0.44414814721337303
0 0.8065226105161267 0.41324151037226486 0.07662555058255194 0.2663801269299991
0 0.8741263830498824 0.4144459092815869 0.06813783212560356 0.2529367954911431
0 0.9619317899261152 0.41147935019418397 0.05072463768115938 0.21739130434782605
",train,11,set03,V008,268
set03_V008_0269,"0 0.2657663103017064 0.4219493959199841 0.05211198663424539 0.18589392432423116
0 0.30098903367702384 0.4197859531730857 0.05795375013516484 0.1920879248308601
0 0.40389905520524955 0.4137932164806421 0.05608420003022361 0.22280100091566404
0 0.2043868619715099 0.42189279334933805 0.04734247836073209 0.17838118151201723
0 0.5902818783204236 0.42519386215856475 0.0814048514120887 0.24959156144079125
0 0.5377461582272618 0.4194828412717346 0.08466544010101239 0.2762366742685228
0 0.6689295419254659 0.49464932712215315 0.1741157694962044 0.4295893719806762
0 0.6999875511321999 0.48667331291784444 0.09101135190918459 0.4427608770434183
0 0.8021104628445581 0.41324151037226486 0.07662555058255194 0.266380126929999
0 0.8704318454478628 0.41442289278835526 0.06836340076489514 0.2524077428878152
0 0.9608633510900394 0.41147935019418397 0.050814946725860115 0.21739130434782605
",train,11,set03,V008,269
set03_V008_0270,"0 0.26714295236169244 0.4222416029433292 0.052267608953990144 0.18624411204973856
0 0.3017744076797384 0.4192212513024533 0.060923513427109735 0.1926263379748035
0 0.4071521370406947 0.4134116077315319 0.057279661556020225 0.22335590919137366
0 0.20602857634695992 0.421872355428712 0.04804515882092147 0.17983692981693455
0 0.5861698776119371 0.4253556536771396 0.07990438207098949 0.24855247342583317
0 0.5340698500541446 0.4188261043518021 0.0836921782340899 0.27530764795928525
0 0.662310348731884 0.4951207370025304 0.17398987448240177 0.4290944185645272
0 0.6918304801659416 0.486221223726587 0.08963433700139084 0.44137360687346383
0 0.8001891045090542 0.4058310724585057 0.07183239102807004 0.2515592511024805
0 0.8667373078458432 0.4143998762951234 0.06858896940418653 0.2518786902844872
0 0.9535669323255827 0.4089446678250905 0.03907860334099489 0.19665649479831532
",train,11,set03,V008,270
set03_V008_0271,"0 0.2685195944216785 0.4225338099666743 0.0524232312737349 0.186594299775246
0 0.30392819189874 0.4190768861892583 0.06088325577815641 0.19280771447065145
0 0.4104052188761398 0.4130299989824217 0.05847512308181684 0.22391081746708336
0 0.20766625542229733 0.4218787592264282 0.04884418890652325 0.18145617986410165
0 0.5824494960185446 0.42551744519571444 0.07854681457189977 0.247513385410875
0 0.5303825395227871 0.418153463175493 0.08264748357743557 0.27434681313729464
0 0.655664466873706 0.49560328962502875 0.17381060213940655 0.4286217506326201
0 0.6836734091996831 0.48576913453532944 0.08825732209359707 0.4399863367035092
0 0.7980800051703453 0.39929245076989456 0.06760313259764486 0.23848200772525824
0 0.8640969951222918 0.41368599520667076 0.06732617040119529 0.24992785382150656
0 0.9524442183966576 0.4090411510373347 0.03968966962719307 0.19600195440659865
",train,11,set03,V008,271
set03_V008_0272,"0 0.26989623648166455 0.4228260169900195 0.05257885359347969 0.1869444875007534
0 0.3060819761177417 0.4189325210760632 0.06084299812920313 0.19298909096649938
0 0.41365830071158494 0.41264839023331146 0.05967058460761337 0.22446572574279297
0 0.2092998991975221 0.4219120047424867 0.04973956861753748 0.18323893165351848
0 0.579120733540246 0.42567923671428926 0.07733214891481942 0.24647429739591692
0 0.5266842266331891 0.41746491774280736 0.0815313561310493 0.2733541698025508
0 0.6489918963509317 0.496096984989648 0.17357795246721885 0.4281713681849551
0 0.6755163382334248 0.485317045344072 0.08688030718580331 0.4385990665335547
0 0.7957831648284316 0.39362564530643157 0.06393777529127646 0.22714839679833232
0 0.8614227538546863 0.41302484441994125 0.06615453880681735 0.24807847249505136
0 0.9513215044677324 0.40913763424957883 0.040300735913391075 0.19534741401488198
",train,11,set03,V008,272
set03_V008_0273,"0 0.2712728785416506 0.42311822401336463 0.05273447591322444 0.18729467522626084
0 0.3082357603367432 0.41878815596286817 0.060802740480249806 0.19317046746234734
0 0.4169113825470301 0.4122667814842013 0.060866046133409984 0.22502063401850259
0 0.21092950767263427 0.4219720919768875 0.05073129795396421 0.18518518518518506
0 0.5761835901770412 0.42584102823286407 0.07626038509974853 0.24543520938095884
0 0.5226568789728165 0.4166885202272794 0.08097986071999995 0.2724736136079849
0 0.6422926371635611 0.4966018230963883 0.1732919254658386 0.427743271221532
0 0.6673592672671664 0.4848649561528145 0.08550329227800946 0.4372117963636
0 0.7926131775224183 0.38167419063707053 0.06220713103075415 0.2032454874596101
0 0.8587145840430268 0.412416423934935 0.06507407462105252 0.24633054630512174
0 0.9501987905388074 0.40923411746182303 0.04091180219958926 0.19469287362316542
",train,11,set03,V008,273
set03_V008_0274,"0 0.2734145546874328 0.4229810161145412 0.052890098232969196 0.1876448629517683
0 0.31038954455574486 0.4186437908496732 0.06076248283129648 0.19335184395819524
0 0.4201644643824752 0.411885172735091 0.06206150765920655 0.22557554229421223
0 0.21372113049250496 0.4214536711423701 0.052273944790778674 0.18610668572984737
0 0.5736380659289305 0.42600281975143883 0.07533152312668712 0.24439612136600056
0 0.5187775451604708 0.41588182889008174 0.08003890010668435 0.2715900280312521
0 0.6355666893115941 0.4971178039452495 0.1729525211352657 0.42733745974235093
0 0.659202196300908 0.484412866961557 0.0841262773702157 0.4358245261936455
0 0.7893533643504709 0.37161690439729267 0.060844557619747254 0.18313091498005457
0 0.855972485687313 0.4118607337516522 0.06408477784390101 0.24468407525171773
0 0.9490760766098822 0.4093306006740672 0.04152286848578726 0.19403833323144876
0 0.9701218117735686 0.4110681860765857 0.061318876452862804 0.29303258315108294
",train,12,set03,V008,274
set03_V008_0275,"0 0.275556230833215 0.42284380821571776 0.05304572055271395 0.18799505067727568
0 0.31254332877474644 0.41849942573647814 0.06072222518234321 0.1935332204540432
0 0.4234175462179203 0.4115035639859808 0.06325696918500316 0.2261304505699219
0 0.21651275331237563 0.4209352503078527 0.05381659162759307 0.1870281862745097
0 0.5714841607959138 0.42616461127001365 0.07454556299563518 0.24335703335104247
0 0.5150462251961517 0.41504484373121425 0.07870847429110253 0.2707034130723523
0 0.628814052795031 0.4976449275362319 0.17255973947550035 0.426953933747412
0 0.6510451253346496 0.48396077777029956 0.08274926246242194 0.4344372560236909
0 0.7860037253125893 0.3634537865870983 0.05985005505825552 0.16680467935966575
0 0.8531964587875452 0.4113577738700927 0.06318664847536262 0.24313905933483929
0 0.9479533626809572 0.4094270838863114 0.04213393477198544 0.1933837928397321
0 0.969472059298321 0.4083164584579278 0.06261838140335776 0.30485586058703434
",train,12,set03,V008,275
set03_V008_0276,"0 0.2776979069789972 0.4227066003168943 0.05320134287245875 0.18834523840278306
0 0.31469711299374814 0.41835506062328315 0.060681967533389926 0.19371459694989113
0 0.4263716209543216 0.41135160320166714 0.06378831002372398 0.22668535884563154
0 0.21930437613224632 0.4204168294733353 0.05535923846440754 0.187949686819172
0 0.5697218747779911 0.42632640278858847 0.0739025047065927 0.2423179453360844
0 0.5114629190798595 0.41417756475067713 0.07698858327325456 0.2698137687312854
0 0.6220347276138716 0.49818319386933513 0.17211358048654235 0.426592693236715
0 0.6428880543683912 0.4835086885790421 0.08137224755462819 0.43304998585373633
0 0.778325102321885 0.3667003476753017 0.031003152529127755 0.17329780153607252
0 0.8503865033437233 0.41090754429025644 0.06237968651543735 0.24169549855448633
0 0.9468306487520319 0.40952356709855564 0.04274500105818344 0.19272925244801548
0 0.9688223068230736 0.4055647308392699 0.0639178863538529 0.31667913802298586
",train,12,set03,V008,276
set03_V008_0277,"0 0.27983958312477936 0.4225693924180709 0.0533569651922035 0.18869542612829052
0 0.3168508972127497 0.41821069551008805 0.0606417098844366 0.19389597344573903
0 0.42934705465581324 0.4111996424173534 0.064334461038615 0.22724026712134116
0 0.22209599895211707 0.41989840863881794 0.056901885301221936 0.18887118736383435
0 0.5683512078751621 0.4264881943071633 0.0734023482595596 0.24127885732112622
0 0.5080276268115942 0.4132799919484702 0.07487922705314035 0.2689210950080516
0 0.6152287137681158 0.49873260294455946 0.1716140441683919 0.4262537382102599
0 0.634730983402133 0.4830565993877846 0.07999523264683442 0.4316627156837818
0 0.7702048255896561 0.41324151037226486 0.07662555058255185 0.2663801269299991
0 0.8475426193558473 0.4105100450121436 0.06166389196412539 0.24035339291065896
0 0.9436547047324151 0.409456162512716 0.03841368121659788 0.1924926226318456
0 0.9681725543478259 0.40281300322061186 0.06521739130434785 0.3285024154589372
",train,12,set03,V008,277
set03_V008_0278,"0 0.2819812592705616 0.4224321845192475 0.053512587511948255 0.18904561385379798
0 0.3190046814317513 0.418066330396893 0.06060145223548333 0.19407734994158699
0 0.4323438473223954 0.41104768163303973 0.06489542222967626 0.22779517539705083
0 0.22488762177198773 0.41937998780430064 0.0584445321380364 0.18979268790849665
0 0.5673721600874273 0.42664998582573804 0.07304509365453597 0.24023976930616814
0 0.5048844935025544 0.4133359915004738 0.07466310704297001 0.2688159493113751
0 0.608396011257764 0.49929315476190467 0.1710611305210489 0.4259370686680468
0 0.6265739124358746 0.4826045101965271 0.07861821773904057 0.4302754455138271
0 0.7666405639474994 0.41324151037226486 0.07662555058255194 0.2663801269299991
0 0.8430022048984501 0.41021800633747735 0.04164358121325762 0.2392141975398827
0 0.9408521394009185 0.40939663054611003 0.03477711789164797 0.19243193118781954
0 0.9671619507839222 0.403165072257699 0.06386295579276383 0.32390951404611007
",train,12,set03,V008,278
set03_V008_0279,"0 0.28412293541634376 0.4222949766204241 0.05366820983169301 0.18939580157930536
0 0.3211584656507529 0.41792196528369796 0.060561194586530004 0.1942587264374349
0 0.4353619989540681 0.41089572084872594 0.06547119359690781 0.22835008367276047
0 0.22502493454941483 0.4202315934473306 0.0572304768686645 0.18813771262106968
0 0.5667847314147864 0.4268117773443129 0.07283074089152182 0.23920068129121005
0 0.5017413601935146 0.4133919910524774 0.07444698703279969 0.26871080361469835
0 0.6015366200828156 0.4998648493213711 0.17045483954451335 0.4256426846100759
0 0.6184168414696162 0.4821524210052696 0.0772412028312468 0.4288881753438725
0 0.7631705118641661 0.41324151037226486 0.07662555058255203 0.2663801269299991
0 0.838461790441053 0.4099259676628109 0.02162327046238968 0.2380750021691064
0 0.9384229527575425 0.40934497119873764 0.031835311083334 0.19254717811593738
0 0.966020919896668 0.40350513536628796 0.06257508821979751 0.3195169119941731
",train,12,set03,V008,279
set03_V008_0280,"0 0.286264611562126 0.4221577687216007 0.0538238321514378 0.18974598930481273
0 0.32331224986975454 0.4177776001705029 0.06052093693757672 0.19444010293328282
0 0.4384015095508311 0.4107437600644122 0.06606177514030964 0.22890499194847008
0 0.22535719705796922 0.4209402839468519 0.05611140243137436 0.18673260062037228
0 0.5665889218572393 0.42697356886288773 0.07275928997051705 0.23816159327625191
0 0.49859822688447475 0.41344799060448095 0.07423086702262927 0.2686056579180217
0 0.594650540243271 0.5004476866229584 0.16979517123878526 0.42537058603634686
0 0.6102597705033578 0.4817003318140121 0.07586418792345305 0.427500905173918
0 0.7597946693396562 0.41324151037226486 0.07662555058255194 0.2663801269299991
0 0.8339213759836558 0.40963392898814466 0.0016029597115219119 0.23693580679833015
0 0.9496523781614092 0.4105162481055224 0.05072463768115938 0.21300921781756177
0 0.9647494616860638 0.4038331925463788 0.06135378858544929 0.3153246093031264
",train,12,set03,V008,280
set03_V008_0281,"0 0.2884062877079082 0.42202056082277734 0.053979454471182554 0.19009617703032025
0 0.32546603408875613 0.4176332350573079 0.0604806792886234 0.19462147942913077
0 0.44181654223056965 0.4098330846831486 0.06606177514030964 0.22890499194847008
0 0.22588440929765097 0.4215060593028649 0.05508730882616595 0.18557735190640454
0 0.5635422798511578 0.42713536038146255 0.07262413800344251 0.23712250526129375
0 0.495455093575435 0.4135039901564846 0.07401474701245894 0.2685005122213452
0 0.5877377717391303 0.5010416666666666 0.1690821256038646 0.4251207729468599
0 0.6021026995370994 0.4812482426227547 0.07448717301565928 0.42611363500396343
0 0.7565130363739699 0.41324151037226486 0.07662555058255194 0.2663801269299991
0 0.8331244816136181 0.40480432476735295 0.0015625 0.2266754174657107
0 0.9486290938476838 0.41040923676233776 0.05072463768115938 0.21252231931419902
0 0.9633475761521091 0.4041492437979714 0.060199056889718966 0.31133260597296963
",train,12,set03,V008,281
set03_V008_0282,"0 0.2905479638536904 0.4218833529239539 0.054135076790927356 0.19044636475582763
0 0.32761981830775777 0.4174888699441129 0.06044042163967012 0.19480285592497873
0 0.44487209778612524 0.4090182698683338 0.06606177514030964 0.22890499194847014
0 0.22660657126846 0.42192891951536937 0.054158196053039315 0.18467196647916648
0 0.5604956378450762 0.4272971519000374 0.07248898603636791 0.23608341724633566
0 0.49231196026639523 0.4135599897084881 0.0737986270022886 0.26839536652466855
0 0.5749816236886313 0.49864969900941697 0.1580126283791784 0.41770203695575775
0 0.593945628570841 0.48079615343149723 0.07311015810786552 0.42472636483400883
0 0.7533256129671071 0.41324151037226486 0.07662555058255194 0.2663801269299991
0 0.8275243833644566 0.4146833848676346 0.07003220611916215 0.24590445517981732
0 0.9476058095339582 0.4103022254191532 0.05072463768115938 0.21203542081083632
0 0.9618152632948043 0.4044532891210658 0.059110893132606535 0.307540902003703
",train,12,set03,V008,282
set03_V008_0283,"0 0.29268963999947256 0.42174614502513047 0.05429069911067211 0.19079655248133504
0 0.3297736025267593 0.41734450483091784 0.06040016399071679 0.19498423242082663
0 0.44756817621749784 0.40829931561996774 0.06606177514030964 0.22890499194847008
0 0.22752368297039638 0.42220886458436535 0.053324064111994446 0.18401644433865805
0 0.5574489958389947 0.42745894341861224 0.0723538340692934 0.23504432923137752
0 0.48916882695735553 0.4136159892604917 0.07358250699211828 0.26829022082799187
0 0.5740753321256037 0.5001222900089987 0.17134661835748774 0.42494664381453046
0 0.5857885576045827 0.4803440642402396 0.07173314320007176 0.42333909466405417
0 0.7502323991190679 0.41324151037226486 0.07662555058255194 0.2663801269299991
0 0.8243544770036633 0.41472657021745896 0.07010831823671441 0.24541968599033795
0 0.9465825252202328 0.41019521407596854 0.05072463768115938 0.21154852230747365
0 0.9601525231141492 0.4047453285156621 0.05808929731411219 0.3039494973953265
0 0.9788383152173911 0.4086906199677938 0.05548007246376816 0.26618357487922706
",train,13,set03,V008,283
set03_V008_0284,"0 0.2948313161452548 0.4216089371263071 0.05444632143041686 0.19114674020684247
0 0.331927386745761 0.4172001397177228 0.06035990634176352 0.19516560891667456
0 0.4499047775246872 0.40767622193805053 0.06606177514030956 0.22890499194847008
0 0.22863574440346002 0.4223458945098528 0.05258491300303128 0.18361078548487927
0 0.5544023538329131 0.427620734937187 0.07221868210221878 0.23400524121641944
0 0.4860256936483156 0.4136719888124953 0.07336638698194796 0.26818507513131534
0 0.5658650766364587 0.49955757157473585 0.16680850189546953 0.42446488039441743
0 0.5776314866383243 0.48012158798810445 0.07035612829227791 0.4224110503723441
0 0.7472333948298524 0.41324151037226486 0.07662555058255203 0.2663801269299991
0 0.8211996225422532 0.4147727647419676 0.07017763687600596 0.24493692968330638
0 0.9455592409065073 0.4100882027327839 0.05072463768115938 0.21106162380411095
0 0.958359355610144 0.4050253619817602 0.057134269434235566 0.30055839214784025
0 0.9788383152173911 0.41156491407098766 0.05548007246376816 0.27194257975228164
",train,13,set03,V008,284
set03_V008_0285,"0 0.29697299229103696 0.42147172922748366 0.05460194375016161 0.19149692793234993
0 0.3340811709647626 0.41705577460452775 0.060319648692810195 0.19534698541252252
0 0.4518819017076939 0.4071489888225822 0.06606177514030957 0.2289049919484701
0 0.22994275556765098 0.4223400092918318 0.05194074272614988 0.18345498991783007
0 0.5513557118268315 0.42778252645576176 0.07208353013514426 0.23296615320146133
0 0.48288256033927585 0.41372798836449887 0.07315026697177754 0.2680799294346387
0 0.5578012577864246 0.4989928531404731 0.16256325871167343 0.42398311697430424
0 0.569474415672066 0.4798991117359693 0.06897911338448415 0.4214830060806341
0 0.7443286000994601 0.41324151037226486 0.07662555058255194 0.2663801269299991
0 0.8180598199802258 0.41482196844116065 0.0702401620370365 0.2444561862587223
0 0.9445359565927819 0.4099811913895993 0.05072463768115938 0.2105747253007482
0 0.9564357607827884 0.40529338951936 0.05624580949297684 0.29736758626124393
0 0.9788383152173911 0.4142798141841875 0.05548007246376816 0.27737237997868114
",train,13,set03,V008,285
set03_V008_0286,"0 0.2991146684368192 0.4213345213286602 0.05475756606990641 0.1918471156578573
0 0.3362349551837642 0.4169114094913327 0.06027939104385687 0.19552836190837047
0 0.44526720535030084 0.40732872738467374 0.04528336281768025 0.2289049919484701
0 0.23144471646296927 0.4221912089303024 0.051391553281350214 0.18354905763751053
0 0.54830906982075 0.42794431797433663 0.07194837816806965 0.2319270651865032
0 0.479739427030236 0.41378398791650256 0.0729341469616072 0.26797478373796213
0 0.5498838755755017 0.4984281347062103 0.1586108888060995 0.4235013535541911
0 0.5676670540725349 0.4796363778348808 0.07840786844629158 0.4206354770868307
0 0.7415180149278915 0.41324151037226486 0.07662555058255203 0.2663801269299991
0 0.8149350693175818 0.4148741813150381 0.0702958937198063 0.243977455716586
0 0.9435126722790562 0.40987418004641474 0.05072463768115938 0.21008782679738555
0 0.9543817386320825 0.40554941112846166 0.0554239174903362 0.29437707973553784
0 0.9788383152173911 0.41683532030739295 0.05548007246376816 0.2824729755584253
",train,13,set03,V008,286
set03_V008_0287,"0 0.3012563445826014 0.42119731342983685 0.05491318838965116 0.19219730338336471
0 0.3383887394027658 0.41676704437813766 0.06023913339490359 0.1957097384042184
0 0.4535378453706356 0.4075084659467652 0.03109649930419609 0.22890499194847014
0 0.2331416270894148 0.42189949342526445 0.05093734466863231 0.18389298864392067
0 0.5452624278146684 0.4281061094929114 0.07181322620099505 0.230887977171545
0 0.4765962937211963 0.41383998746850614 0.07271802695143688 0.2678696380412855
0 0.5421129300036899 0.49786341627194747 0.15495139217874768 0.4230195901340779
0 0.565363442206593 0.4793736439337922 0.08684412297527713 0.41978794809302733
0 0.7388016393151464 0.41324151037226486 0.07662555058255203 0.2663801269299991
0 0.8118253705543204 0.4149294033635999 0.0703448319243151 0.24350073805689737
0 0.9424893879653308 0.4097671687032301 0.05072463768115938 0.20960092829402288
0 0.9484600431005916 0.4057814208805669 0.03808376677573566 0.29178717193161197
0 0.9788383152173911 0.4178492397756532 0.05548007246376816 0.2845008144949458
",train,13,set03,V008,287
set03_V008_0288,"0 0.3033980207283836 0.4210601055310134 0.05506881070939591 0.19254749110887215
0 0.3405425236217674 0.4166226792649426 0.060198875745950266 0.1958911149000663
0 0.4632054311194585 0.4076882045088567 0.06606177514030956 0.22890499194847014
0 0.2350334874469877 0.421464862776718 0.05057811688799614 0.18448678293706036
0 0.5422157858085868 0.428130199946323 0.07167807423392052 0.23088797717154505
0 0.47349733276409167 0.41420542872275373 0.07250190694126656 0.26826760211812034
0 0.5344884210709892 0.4972986978376846 0.15158476882961802 0.42253782671396484
0 0.5625635800742399 0.47911091003270373 0.09428787697144081 0.41894041909922386
0 0.7361794732612248 0.41324151037226486 0.07662555058255203 0.2663801269299991
0 0.808730723690442 0.414987634586846 0.07038697665056315 0.24302603327965625
0 0.9414661036516053 0.4096601573600455 0.05072463768115938 0.20911402979066018
0 0.9425383475691005 0.4060134306326723 0.02074361606113513 0.2891972641276862
0 0.9788383152173911 0.41886315924391343 0.05548007246376816 0.2865286534314663
",train,13,set03,V008,288
set03_V008_0289,"0 0.30501593117072257 0.42103025136273214 0.055224433029140665 0.19289767883437955
0 0.342696307840769 0.41647831415174763 0.06015861809699699 0.19607249139591426
0 0.4669799409233802 0.4078679430709482 0.06606177514030956 0.22890499194847014
0 0.23712029753568792 0.4208873169846631 0.05031386993944174 0.18533044051692973
0 0.5391691438025052 0.4281542903997347 0.07154292226684592 0.23088797717154505
0 0.4704064031437025 0.4145468693149006 0.07228578693109622 0.2685965151196665
0 0.5270103487773993 0.4967339794034218 0.1485110187587104 0.42205606329385165
0 0.5592674676754761 0.47884817613161523 0.10073913043478272 0.41809289010542044
0 0.7336515167661267 0.41324151037226486 0.07662555058255203 0.2663801269299991
0 0.8056511287259465 0.41504887498477655 0.07042232789855021 0.24255334138486298
0 0.9404428193378799 0.4095531460168608 0.05072463768115938 0.20862713128729743
0 0.9233635532111393 0.40458873851472954 0.06454106280193238 0.3202576489533012
0 0.9738303894927536 0.41987707871217367 0.053901721014493024 0.2885564923679868
",train,13,set03,V008,289
set03_V008_0290,"0 0.3066338416130616 0.4210003971944509 0.05538005534888546 0.193247866559887
0 0.34485009205977063 0.4163339490385526 0.06011836044804369 0.19625386789176222
0 0.4707544507273017 0.4080476816330397 0.06606177514030956 0.22890499194847014
0 0.2394020573555154 0.4201668560490996 0.050144603822969064 0.18642396138352874
0 0.5361225017964237 0.4281783808531463 0.0714077702997714 0.230887977171545
0 0.46732350486002894 0.4148643092449464 0.0720696669209259 0.268856377045924
0 0.5196787131229206 0.49616926096915903 0.1457301419660249 0.42157429987373846
0 0.5554751050103013 0.4785854422305267 0.10619788336530284 0.417245361111617
0 0.7271748312096578 0.40345222761982963 0.07090054500060897 0.24680156142512863
0 0.802586585660834 0.41511312455739136 0.07045088566827644 0.24208266237251727
0 0.9394195350241543 0.4094461346736762 0.05072463768115938 0.20814023278393473
0 0.9197131094889646 0.40472277650492555 0.06448470209339785 0.31957058507783137
0 0.9716123188405796 0.4208909981804339 0.057903079710144925 0.2905843313045073
",train,13,set03,V008,290
set03_V008_0291,"0 0.30825175205540056 0.4209705430261696 0.05553567766863021 0.19359805428539445
0 0.34700387627877227 0.41618958392535754 0.060078102799090385 0.19643524438761015
0 0.47452896053122323 0.4082274201951312 0.06606177514030956 0.2289049919484702
0 0.24187876690647026 0.41930347997002776 0.05007031853857816 0.1877673455368574
0 0.5330758597903421 0.4282024713065579 0.07127261833269678 0.23088797717154505
0 0.4642486379130708 0.41515774851289106 0.07185354691075556 0.2690471878968929
0 0.512493514107553 0.4956045425348962 0.14324213845156156 0.4210925364536254
0 0.5511864920787156 0.4783227083294382 0.11066413576300099 0.4163978321178136
0 0.7239226230649264 0.4016303100827301 0.07143132476420525 0.24315772635092964
0 0.7995370944951045 0.41518038330469065 0.07047264995974185 0.2416139962426193
0 0.9383962507104286 0.4093391233304916 0.0507246376811592 0.20765333428057206
0 0.9160755334138486 0.40485466988727853 0.06442834138486316 0.3188835212023618
0 0.9679993206521736 0.4219049176486942 0.059114583333333394 0.29261217024102776
",train,13,set03,V008,291
set03_V008_0292,"0 0.30986966249773956 0.4209406888578883 0.055691299988374965 0.19394824201090183
0 0.34915766049777386 0.4160452188121625 0.06003784515013706 0.19661662088345805
0 0.4783034703351449 0.4084071587572227 0.06606177514030956 0.22890499194847014
0 0.2445504261885524 0.41829718874744737 0.050091014086268974 0.18936059297691568
0 0.5300292177842606 0.4282265617599696 0.07113746636562226 0.23088797717154505
0 0.4611818023028281 0.4154271871187349 0.07163742690058515 0.26916894767257304
0 0.5054547517312964 0.4950398241006334 0.14104700821532035 0.4206107730335122
0 0.5464016288807191 0.4780599744283497 0.11413788762787745 0.41555030312401015
0 0.7207541296862948 0.4002477934955497 0.07193636458206472 0.2403926931765687
0 0.7965026552287578 0.4152506512266742 0.07048762077294644 0.24114734299516888
0 0.9373729663967034 0.40923211198730697 0.05072463768115938 0.20716643577720936
0 0.9124508249857911 0.40498441866178836 0.06437198067632846 0.3181964573268921
0 0.9643863224637681 0.42291883711695444 0.06032608695652169 0.29464000917754823
",train,13,set03,V008,292
